en,es
"Now, I've learned over time that if I want to practice vulnerability, then I need to build myself a system of accountability.So I've been really blessed as an actor.I've built a really wonderful fan base, really, really sweet and engaged, and so I decided ","Ahora, he aprendido con el tiempo que si quiero practicar la vulnerabilidad, entonces necesito construirme un sistema de responsabilidad.As que he sido muy benevadado como actor.He construido una base de fan muy maravillosa, muy dulce y comprometida, as que decid."
The response has been incredible.,La respuesta ha sido increble.
"It's been affirming, it's been heartwarming.","Ha sido afirmado, ha sido encantador."
I get tons of love and press and positive messages daily.,"Tengo mucho amor, prensa y mensajes positivos a diario."
But it's all from a certain demographic: women.,Pero todo es de una cierta demografa: mujeres.
 This is real.,Esto es real.
Why are only women following me?,Por qué solo las mujeres me siguen?
Where are the men?,Dónde están los hombres?
"ear ago, I posted this photo.Now, afterwards, I was scrolling through some of the comments, and I noticed that one of my female fans had tagged her boyfriend in the picture, and her boyfriend responded by saying, ""Please stop tagging me in gay shit.Thx."" A","hace odo publicé esta foto.Ahora, después, estaba pasando por algunos comentarios, y me di cuenta de que una de mis fanas haba marcado a su abuelo en la foto, y su abuelo respondió diciendo: ""Por favor, dejen de marcarme en la esquina gay.Thx""."
"So I took a deep breath, and I responded.",As que respiré profundamente y respond.
"I said, very politely, that I was just curious, because I'm on an exploration of masculinity, and I wanted to know why my love for my wife qualified as gay shit.","Dije, muy litemente, que era solo curioso, porque estoy en exploración de la masculinidad, y quera saber por qué mi amor por mi esposa se calificó como una hormiga gay."
"And then I said, honestly I just wanted to learn.","Y luego dije, sinceramente quera aprender."
" Now, he immediately wrote me back.","Ahora, me escribió inmediatamente."
"I thought he was going to go off on me, but instead he apologized.He told me how, growing up, public displays of affection were looked down on.He told me that he was wrestling and struggling with his ego, and how much he loved his girlfriend and how thankf","Pensé que iba a salir a m, pero en cambio se excusó.Me dijo cómo, en el creciente creciente, se miraron las exposiciones pblicas de afecto.Me dijo que estaba luchando y luchando con su ego, y cuánto amaba a su amiga y cuánto gracias"
"And then a few weeks later, he messaged me again.",Y unas semanas después me mencionó un mensaje de nuevo.
This time he sent me a photo of him on one knee proposing.,Esta vez me envió una foto de él en un genio proponiendo.
" And all he said was, ""Thank you.""","Y todo lo que dijo fue: ""Gracias""."
I've been this guy.,He sido este tipo.
I get it.,Lo obtuve.
"See, publicly, he was just playing his role, rejecting the feminine, right?","Verán, pblicamente, estaba jugando su papel, rechazando a la femenina, verdad?"
"But secretly he was waiting for permission to express himself, to be seen, to be heard, and all he needed was another man holding him accountable and creating a safe space for him to feel, and the transformation was instant.I loved this experience, because","Pero en secreto esperaba la permiso de expresarse, de ser visto, de ser escuchado, y todo lo que necesitaba era otro hombre que lo hace responsable y crea un espacio seguro para sentir, y la transformación fue instantánea.Me encantó esta experiencia, porque"
 So I tried an experiment.,As que intenté un experimento.
"I started posting more stereotypically masculine things --  Like my challenging workouts, my meal plans, my journey to heal my body after an injury.","Empecé a publicar cosas más estreotpicamente masculinas, como mis desafiantes entrenamientos, mis planes de comida, mi viaje para curar mi cuerpo después de una lesione."
And guess what happened?,Adivinen qué pasó?
"Men started to write me.And then, out of the blue, for the first time in my entire career, a male fitness magazine called me, and they said they wanted to honor me as one of their game-changers. Was that really game-changing?","Los hombres comenzaron a escribirme.Y luego, por primera vez en toda mi carrera, una revista de aprendizaje masculino me llamó, y dijeron que queran honorarme como uno de sus cambios de juegos.Eso realmente cambia?"
"Or is it just conforming?And see, that's the problem.It's totally cool for men to follow me when I talk about guy stuff and I conform to gender norms.","O es sólo conformando?Y vean, ese es el problema.Es genial que los hombres me siguen cuando hablo de cosas de los tipos y me conformo a las normas de género."
"But if I talk about how much I love my wife or my daughter or my 10-day-old son, how I believe that marriage is challenging but beautiful, or how as a man I struggle with body dysmorphia, or if I promote gender equality, then only the women show up.Where a","Pero si hablo de cuánto amo a mi esposa o a mi hija o a mi hijo de 10 das, cómo creo que el matrimonio es desafiante pero hermoso, o cómo como hombre lucho con la dismorfia corporal, o si promovezo la igualdad de género, solo las mujeres aparecen.Dientras una mujer aparece."
 I understand.,Entiendo.
"Growing up, we tend to challenge each other.","Creciendo, tenemos a desafiarnos unos a otros."
"We've got to be the toughest, the strongest, the bravest men that we can be.","Tenemos que ser los más difciles, los más fuertes, los hombres más valientes que podemos ser."
"And for many of us, myself included, our identities are wrapped up in whether or not at the end of the day we feel like we're man enough.","Y para muchos de nosotros, incluso yo, nuestras identidades están encajadas en si al final del da sientemos lo suficientemente hombres."
"But I've got a challenge for all the guys, because men love challenges.","Pero tengo un desafo para todos los chicos, porque los hombres aman los desafos."
 I challenge you to see if you can use the same qualities that you feel make you a man to go deeper into yourself.,Les desafo a ver si pueden usar las mismas cualidades que sienten hacer a un hombre para ir más profundamente a ti mismo.
"Your strength, your bravery, your toughness: Can we redefine what those mean and use them to explore our hearts?","Tu fuerza, tu valiencia, tu dureza: podemos redefinir lo que significan esos y usarlos para explorar nuestros corazones?"
