en,es
"Men started to write me.And then, out of the blue, for the first time in my entire career, a male fitness magazine called me, and they said they wanted to honor me as one of their game-changers. Was that really game-changing?","['Los hombres empezaron a escribirme.Y luego, fuera del azul, por primera vez en mi carrera, una revista de entrenamiento masculino me llamó, y dijeron que querían honrarme como uno de sus cambiadores de juegos.¿Era realmente cambiante?']"
"Or is it just conforming?And see, that's the problem.It's totally cool for men to follow me when I talk about guy stuff and I conform to gender norms.","['¿O es solo conformarse?Y vean, ese es el problema.Es totalmente genial para los hombres seguirme cuando hablo de cosas de tipo y conformo a las normas de género.']"
"But if I talk about how much I love my wife or my daughter or my 10-day-old son, how I believe that marriage is challenging but beautiful, or how as a man I struggle with body dysmorphia, or if I promote gender equality, then only the women show up.Where a","['Pero si hablo de cuánto amo a mi esposa, mi hija o mi hija de 10 días, cómo creo que el matrimonio es desafiante pero hermoso, o cómo como hombre lucho con la dismorfia corporal, o si promovo la igualdad del género, entonces si promuevo la igualdad d']"
 I understand.,[' Lo entiendo.']
"Growing up, we tend to challenge each other.","['Creciendo, tendemos a desafiarnos.']"
"We've got to be the toughest, the strongest, the bravest men that we can be.","['Tenemos que ser los más duros, los más fuertes, los más valientes que podemos ser.']"
"And for many of us, myself included, our identities are wrapped up in whether or not at the end of the day we feel like we're man enough.","['Y para muchos de nosotros, mismos incluidos, nuestras identidades están rodeadas en si o no al final del día sentimos suficientemente hombres.']"
"But I've got a challenge for all the guys, because men love challenges.","['Pero tengo un desafío para todos los hombres, porque los hombres aman los desafíos.']"
 I challenge you to see if you can use the same qualities that you feel make you a man to go deeper into yourself.,[' Les desafío a ver si pueden usar las mismas cualidades que se sienten hacen que un hombre para ir más profundamente.']
"Your strength, your bravery, your toughness: Can we redefine what those mean and use them to explore our hearts?","['Tu fuerza, tu valentía, tu dificultad: ¿Podemos redefinir lo que significan y usarlos para explorar nuestros corazones?']"
Are you brave enough to be vulnerable?,['¿Eres lo suficientemente valiente para ser vulnerable?']
To reach out to another man when you need help?,['¿Para llegar a otro hombre cuando necesitas ayuda?']
To dive headfirst into your shame?,['¿Para convertirse en tu vergüenza?']
"Are you strong enough to be sensitive, to cry whether you are hurting or you're happy, even if it makes you look weak?","['¿Eres lo suficientemente fuerte para ser sensible, llorar si estás dolorando o estás feliz, incluso si te hace parecer débil?']"
Are you confident enough to listen to the women in your life?,['¿Estás seguro de escuchar a las mujeres de su vida?']
To hear their ideas and their solutions?,['¿Para oír sus ideas y sus soluciones?']
"To hold their anguish and actually believe them, even if what they're saying is against you?","['¿Para mantener su angustia y creerlos, incluso si lo que dicen es contra ti?']"
"And will you be man enough to stand up to other men when you hear ""locker room talk,"" when you hear stories of sexual harassment?","['¿Serás lo suficientemente hombre para escuchar a otros hombres cuando escuchan ""charla de cama"", cuando escuchan historias de asesinato sexual?']"
"When you hear your boys talking about grabbing ass or getting her drunk, will you actually stand up and do something so that one day we don't have to live in a world where a woman has to risk everything and come forward to say the words ""me too?""","['Cuando escuchan a sus chicos hablando de atrapar la pelota o de su bebida, en realidad harán algo para que un día no tengamos que vivir en un mundo donde una mujer tiene que riesgar todo y volver a decir que una mujer tiene que riesgar todo y volver a ']"
 This is serious stuff.,[' Esto es algo serio.']
"I've had to take a real, honest look at the ways that I've unconsciously been hurting the women in my life, and it's ugly.","['He tenido que observar una visión real y honesta de las maneras en que he estado haciendo dolor a las mujeres en mi vida, y es fea.']"
My wife told me that I had been acting in a certain way that hurt her and not correcting it.,['Mi esposa me dijo que había estado actuando de cierta manera que la dolía y no la corrigió.']
"Basically, sometimes when she would go to speak, at home or in public, I would just cut her off mid-sentence and finish her thought for her.","['Básicamente, a veces cuando iba a hablar, en casa o en público, la cortaba de la media frase y terminaría la pensamiento por ella.']"
It's awful.,['Es horrible.']
The worst part was that I was completely unaware when I was doing it.,['La peor parte era que estaba completamente inconsciente cuando lo estaba haciendo.']
It was unconscious.,['Era inconsciente.']
"So here I am doing my part, trying to be a feminist, amplifying the voices of women around the world, and yet at home, I am using my louder voice to silence the woman I love the most.","['Así que aquí estoy haciendo mi parte, tratando de ser feminista, amplificando las voces de las mujeres en todo el mundo, y sin embargo, en casa, uso mi voz más vulgar para silenciar a la mujer que más amo.']"
So I had to ask myself a tough question: am I man enough to just shut the hell up and listen?  I've got to be honest.I wish that didn't get an applause.,"['Así que tuve que hacerme una pregunta difícil: ¿soy lo suficientemente hombre para cortar la cabeza y escuchar?  Tengo que ser honesto, quiero que no tenga un aplauso.']"
" Guys, this is real.And I'm just scratching the surface here, because the deeper we go, the uglier it gets, I guarantee you.I don't have time to get into porn and violence against women or the split of domestic duties or the gender pay gap.But I believe th","[' Chicos, esto es real.Y estoy retrocediendo la superficie aquí, porque cuanto más profundo vamos, más feo está, les garantizo.No tengo tiempo para entrar en porno y violencia contra las mujeres o la división de tareas domésticas o la división domé']"
"The glass ceiling exists because we put it there, and if we want to be a part of the solution, then words are no longer enough.There's a quote that I love that I grew up with from the Bahá'í writings.It says that ""the world of humanity is possessed of two ","['El techo de vidrio existe porque lo ponemos allí, y si queremos ser parte de la solución, entonces las palabras no son suficientes.Hay una cita que me encanta que crecí de las escrituras de Bahá\'í.Dice que ""el mundo es el mundo"".']"
